label,window_end,return_20,return_60,return_120,vol_20,vol_60,drawdown_60,range_20,gap_20,axis_mean_60,axis_std_60,slow_fast_mean_60,positive_sync_mean_60,negative_sync_mean_60,neutral_share_60,switch_rate_60
2026当前窗口,2026-08-21,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
历史相似1,2024-03-13,1.3210844698158266,0.5100840331162861,0.3048173661584313,-0.5829255643525714,-0.679768226810443,2.08730189394527,0.037283386202881796,0.13889605013801637,0.8160351643802756,0.6754496840758918,0.7589305957269943,0.6700240303550226,-0.2863005134103113,0.11057835662508958,0.0
历史相似2,2022-10-31,-0.6688714145909094,0.04936767825960933,0.8385489661724218,-1.1700073386799221,-2.1954603400334665,0.49807538452418865,-0.5406104410809818,0.07560859948471482,0.45427123833782496,-0.45365145294787884,0.08534502060466607,0.23193139512289263,-0.6044121949773233,0.5528917831254494,-0.9561226516674302
历史相似3,2020-04-09,-1.4218749924913618,0.4613061024080765,0.9570421281264522,-0.09735122534407506,0.11835687507387498,0.6632563370328595,0.32174024269715434,0.266579267515534,1.064156079425478,0.28568274147474565,0.90999236587698,0.9019554254779152,-1.0497685491711406,0.8846268530007195,-1.4341839775011456
历史相似4,2022-06-02,0.41153763914808406,-0.28382417812711797,-0.5246797984678467,-1.5061738038318948,-0.5365797028836436,0.47965162267543987,-0.9701702760988585,-1.0194359927835361,0.29360810926543557,-0.3726410898906426,-1.377041907456289,0.4638627902457849,-0.6044121949773233,0.8846268530007195,-1.4341839775011456
历史相似5,2018-11-12,0.38636302825295865,-0.24024715203192543,-1.1536853476160198,-0.3070896988432628,-1.1346398154483195,0.34115203192199417,0.2194438882947961,-0.2358847494624654,0.8440929614219503,-0.7593254353205878,-0.05638435818175523,0.5927135653140584,-1.1770132217979454,1.8798320626265295,-1.9122453033348608
历史相似6,2024-07-31,-0.7494400317317341,-0.3024649282699234,0.6209454231254375,-1.0779340885317503,-2.427284295276093,0.1960184684477259,-1.3505225703917625,-0.4443575082830142,-0.3393605501655599,-1.3258185753906933,0.9650388204872632,-0.541173255286749,0.5726010268206218,0.6634701397505397,-0.4780613258337151
