Year,Split,Short_N,Short_Mean,Short_Med,Short_Max,Short_Min,Long_N,Long_Mean,Long_Med,Long_Max,Long_Min
2018,[Train],4,0.49938594666471753,0.24436909549586502,2.55276613868942,-1.04396054302228,3,-3.1607908260373967,-5.0882133033820995,1.15892202336265,-5.55308119809274
2019,[Train],1,8.77376033167482,8.77376033167482,8.77376033167482,8.77376033167482,4,10.447220020885975,9.303184829653869,21.78937576613072,1.39313465810544
2020,[Train],3,0.06675759379735664,-1.01204886160253,5.70728253779132,-4.49496089479672,4,1.037998537968655,1.2220583814534052,4.06338928429964,-2.35551189533183
2021,[Train],5,0.5308753069680081,0.1055379547852,4.02513576482196,-4.050352972306779,4,0.9838185398236826,1.152229936767545,4.7242998010729504,-3.09348551531331
2022,[Train],9,2.0228633330920918,2.0733676418492797,10.17903442675196,-3.03668456894541,4,0.8809332703639576,0.04255560248221,4.55546865844844,-1.11684678195703
2023,[Val],5,1.168642906040244,1.94480793043166,3.1815872055112595,-0.8301651815086899,5,0.15976086510535,0.39384864759684995,3.57850855642238,-3.17920005296945
2024,[Val],5,0.6625076303438179,-0.10079737225565,4.87934349819455,-1.5714711050654002,5,5.053696620321688,3.0404779311051198,17.53691494319148,-0.64922042586135
2025,[Test],1,-3.29014121498471,-3.29014121498471,-3.29014121498471,-3.29014121498471,4,6.5915816102184195,4.32041353824728,15.64033766970589,2.08516169467323
2026,[Test],5,1.86395303401961,1.20308092574726,5.43814349142143,-2.46192731464978,2,0.19684482853491492,0.19684482853491492,3.78283834257242,-3.3891486855025903
