year,phase,market_return_60_pct,market_vol_60_pct,axis_mean_60,axis_std_60,slow_fast_mean_60,positive_sync_mean_60,negative_sync_mean_60,neutral_share_60_pct,switch_rate_60_pct,raw_return_pct,adjusted_return_pct,adjusted_directional_days
2018,Development,-8.886769730467867,23.217511880091134,0.40920778162899,0.25211113549196185,-0.023556397391962813,1.2658514492753625,1.4346014492753625,87.35507246376812,4.746376811594202,-5.994147293951513,6.49845290860025,100
2019,Development,4.284029053662013,23.474237574608345,0.5356278799218598,0.23903127355314568,-0.028307477394926395,1.885860655737705,0.7889344262295082,73.80464480874318,4.733606557377049,44.06675044139605,71.37610904387796,125
2020,Development,6.415860018064132,24.78659922244086,0.503964721281619,0.22169030428674255,0.019160755136805235,1.7875171467764062,0.9759259259259261,68.39506172839508,6.26886145404664,9.357475509587577,24.65433272760379,112
2021,Development,3.1971948472970855,15.964019896773408,0.4483757287379972,0.22920485115244227,0.07158384501491497,1.5841563786008233,1.2622085048010976,71.67352537722908,7.496570644718793,6.589650694134786,9.827412911193944,153
2022,Development,-3.8937850013895603,21.090914482050984,0.40012300084175084,0.23349279574823456,-0.04766250163977436,1.3402203856749313,1.4524793388429753,64.6625344352617,9.228650137741049,21.729503079284683,28.80531442923232,140
2023,Validation,-2.047459153781032,13.159094952067207,0.44911856730180594,0.2402871107380602,-0.0681757373518737,1.5415977961432508,1.2039256198347106,64.61432506887053,8.333333333333334,6.642018855727983,4.482964435821368,122
2024,Validation,2.6266227446964683,26.741245801342355,0.46461995906029996,0.25485269159076085,0.027779075932485027,1.5447658402203857,1.3268595041322315,69.18732782369146,9.276859504132233,28.581021253327542,59.09998975796717,133
2025,Test,5.574918990765432,20.288527202271663,0.5701280197378448,0.21806008131774132,0.0493864584013761,2.0675582990397805,0.7332647462277093,69.21810699588477,3.4019204389574758,9.905724121176796,42.93408898325747,121
2026,Test,5.362980902151717,25.79367226124909,0.45617521945646944,0.2893649807772611,0.02820638356352643,1.579978354978355,1.2944805194805196,55.67099567099567,8.798701298701298,22.883915931880093,35.47833834278939,82
