date,target_date,open,high,low,close,volume,amount,prev_close,phase,target_return,target_bp,score,score_threshold,score_excess,predicted,actual_extreme,correct,direction_correct,signed_return_bp,indicator_1,indicator_2,indicator_3,indicator_4,prediction_label
2019-03-01,2019-03-04,5047.2277,5067.3068,4984.993,5067.225,14982833000.0,112765394519.4,5025.2913,Development,0.013021762422170902,130.217624221709,0.4552123228786557,0.6832148298881413,-0.2280025070094856,0,0,0,0,-130.217624221709,0.32175354220895247,0.3548930681266655,0.9025206287919492,0.29932200698697903,
2019-03-04,2019-03-05,5112.9515,5253.388,5108.2823,5158.2467,23244686400.0,183781732245.9,5067.225,Development,0.0065850223691736876,65.85022369173687,0.4635856671760298,0.6832148298881413,-0.21962916271211153,0,0,0,0,-65.85022369173687,0.34073378662716286,0.3635989286682698,0.9019714238355148,0.2968422903241597,
2019-03-05,2019-03-06,5146.6204,5295.2878,5125.154,5295.2878,20689126100.0,168045744430.0,5158.2467,Development,0.035267318335737485,352.67318335737485,0.46534476110675876,0.6832148298881413,-0.21787006878138254,0,0,0,0,-352.67318335737485,0.3618703359915133,0.37161282866797607,0.907736640985239,0.24096996141161448,
2019-03-06,2019-03-07,5328.1279,5395.554,5256.7934,5390.0294,26496431800.0,209513257015.7,5295.2878,Development,0.00996573299225778,99.65732992257782,0.4767920517977477,0.6832148298881413,-0.2064227780903936,0,0,0,0,-99.65732992257782,0.3695263635416846,0.3790173869778342,0.9070786423624545,0.28419324075025826,
2019-03-07,2019-03-08,5381.2266,5512.6438,5353.5735,5458.6153,26696722000.0,214811701314.4,5390.0294,Development,-0.007641547746753519,-76.41547746753518,0.4478571496106359,0.6832148298881413,-0.23535768027750542,0,0,0,0,76.41547746753518,0.342063181853271,0.33793556807584624,0.8841096581170005,0.2651848995846667,
2019-03-08,2019-03-11,5340.1057,5480.1728,5245.5313,5245.6999,28568024900.0,229867708699.5,5458.6153,Development,-0.011302210740884888,-113.02210740884888,0.44382185238279137,0.6832148298881413,-0.23939297750534994,0,0,0,0,113.02210740884888,0.3473837898293622,0.344873152223472,0.8407298620839311,0.27616444724857053,
2019-03-11,2019-03-12,5279.7507,5456.4199,5272.1903,5456.381,21425221300.0,185766885697.5,5245.6999,Development,0.04189311438511689,418.93114385116894,0.444488139632491,0.6832148298881413,-0.2387266902556503,0,0,0,0,-418.93114385116894,0.30182134948141887,0.4242431499366525,0.8361565728043829,0.24453970505988487,
2019-03-12,2019-03-13,5500.9359,5591.6863,5458.7596,5551.0029,24933399300.0,216216097858.9,5456.381,Development,0.01022002455982074,102.2002455982074,0.5067404659062866,0.6832148298881413,-0.17647436398185468,0,0,0,0,-102.2002455982074,0.3107023039079621,0.6233991701886774,0.8317064520861736,0.2723405966611975,
2019-03-13,2019-03-14,5557.1556,5557.1556,5388.2464,5424.8642,22434923600.0,201483723055.0,5551.0029,Development,-0.03167908417032639,-316.7908417032639,0.4888952147289158,0.6832148298881413,-0.19431961515922552,0,1,0,0,316.7908417032639,0.2587369722987792,0.616351997413335,0.8394223432466525,0.27295730848333405,
2019-03-14,2019-03-15,5381.11,5432.5207,5236.7529,5298.5024,17860867900.0,154289289898.8,5424.8642,Development,-0.009719463084753799,-97.194630847538,0.4716935862450064,0.6832148298881413,-0.2115212436431349,0,0,0,0,97.194630847538,0.282028972639524,0.4921942641454495,0.8482328837362951,0.32111316978035886,
