signal_key,signal_label,year,event_days,realized_event_days,eligible_base_days,coverage_pct,directional_mean_bp,directional_median_bp,directional_p05_bp,directional_p95_bp,directional_min_bp,directional_max_bp,directional_win_rate_pct,directional_loss_gt_3pct_pct,eligible_directional_mean_bp,eligible_directional_win_rate_pct,lift_vs_eligible_bp
minus_entry,零段向下（0→-1）,2026,7,7,78,8.974358974358974,128.2903669559408,80.94013095624408,-78.67290579211029,488.66863338900214,-83.61139259482454,558.4042880294437,71.42857142857143,0.0,-5.152898540356396,44.73684210526316,133.44326549629722
plus_entry,零段向上（0→+1）,2018,9,9,208,4.326923076923077,4.184761985867157,-17.232177426889095,-157.9597225548943,265.39289159137473,-159.13481502806692,331.51952868074153,44.44444444444444,0.0,-12.391817927569772,48.07692307692308,16.57657991343693
plus_entry,零段向上（0→+1）,2019,6,6,171,3.508771929824561,127.12066817425703,111.97015862617565,-104.7251204678476,334.45354722123733,-173.19476629866438,363.25977390884833,83.33333333333334,0.0,-1.7680509764217913,50.877192982456144,128.88871915067884
plus_entry,零段向上（0→+1）,2020,10,10,179,5.58659217877095,-27.014347302164005,21.1241705012688,-208.0486131885324,82.26459837053235,-251.993409126845,82.63020908887864,60.0,0.0,7.616616054718519,52.513966480446925,-34.630963356882525
plus_entry,零段向上（0→+1）,2021,13,13,175,7.428571428571429,-0.4883361253298145,-2.140828978575149,-117.20826456489395,131.0565944079416,-175.15250006335913,133.26812373717135,46.15384615384615,0.0,8.35223506050827,55.42857142857143,-8.840571185838085
plus_entry,零段向上（0→+1）,2022,13,13,143,9.090909090909092,7.996207444698287,-30.183606811911012,-229.1297636084186,199.9834260124869,-294.0155361575114,281.3412761577183,46.15384615384615,0.0,-4.411166299674938,46.85314685314685,12.407373744373224
plus_entry,零段向上（0→+1）,2023,6,6,159,3.7735849056603774,27.12642053435114,-4.526435460542322,-84.24205021816483,175.16464988920177,-84.76375578104212,180.70325805952027,50.0,0.0,-0.9354100891191467,49.056603773584904,28.061830623470286
plus_entry,零段向上（0→+1）,2024,14,14,175,8.0,49.43071019257496,0.2399235071498529,-294.2866456775198,399.05412442534396,-359.39905130699225,484.9738343928078,50.0,7.142857142857142,-6.492482566789323,44.57142857142857,55.923192759364284
plus_entry,零段向上（0→+1）,2025,10,10,164,6.097560975609756,49.97552712375963,46.767911415589445,-116.66888026319732,284.18682959313105,-138.84260439932515,307.420811778345,60.0,0.0,8.000650124579996,54.268292682926834,41.974876999179635
plus_entry,零段向上（0→+1）,2026,5,5,78,6.41025641025641,-73.09764059722833,-94.11601570585626,-258.4333686675355,118.90519581118039,-280.8071168065418,138.7175578060451,40.0,0.0,5.152898540356396,55.26315789473685,-78.25053913758472
