Year,Market Type,S-F Div,Axis Std,Raw %,Adj %,Idx %,Raw Ex,Adj Ex
2018,Range-bound,-0.029287226145989224,0.26058601310722795,-5.99414729395151,6.498452908600216,-38.74557895161795,32.75143165766644,45.24403186021817
2019,Range-bound,-0.02371849312919127,0.2667131756835547,44.06675044139593,71.37610904387776,26.477225403368614,17.58952503802731,44.89888364050915
2020,Range-bound,0.02835538218530506,0.2589109470251151,9.357475509587598,24.65433272760375,22.590672684749492,-13.233197175161893,2.06366004285427
2021,Slow grind up,0.05334280488601476,0.23929912824533947,6.589650694134733,9.82741291119386,15.897308980343992,-9.307658286209259,-6.069896069150123
2022,Range-bound,-0.038702774498229044,0.2726118504428582,21.72950307928468,28.805314429232265,-20.990004724908186,42.71950780419287,49.79531915414044
2023,Range-bound,-0.07431047487865672,0.25849957810669566,6.642018855727944,4.482964435821364,-6.531712246373825,13.17373110210177,11.014676682195187
2024,High volatility,0.0380673619309983,0.28261422794020935,28.58102125332751,59.099989757967144,10.594100458008185,17.98692079531933,48.50588929995897
2025,Slow grind up,0.055722940753804955,0.2519978529211454,9.905724121176728,42.934088983257304,29.607072755457196,-19.701348634280468,13.327016227800105
2026,High volatility,0.013428059395801332,0.30296983209281636,22.88391593188002,35.47833834278934,6.603140189083378,16.280775742796642,28.87519815370596
