date,open,high,low,close,volume,amount,prev_close,next_execution_date
2009-02-27,2528.597,2542.547,2396.313,2416.949,5318000100.0,36073538026.0,2571.276,2009-03-02
2009-03-02,2385.838,2485.025,2382.022,2478.808,3733312100.0,26009578992.0,2416.949,2009-03-03
2009-03-03,2416.107,2526.853,2398.805,2499.826,4413214700.0,31008490144.0,2478.808,2009-03-04
2009-03-04,2508.268,2654.398,2508.268,2651.405,6125446600.0,44645781938.0,2499.826,2009-03-05
2009-03-05,2680.324,2710.024,2608.134,2671.575,7033177200.0,51259009579.0,2651.405,2009-03-06
2009-03-06,2621.228,2676.362,2608.556,2653.469,5080774200.0,36270056049.0,2671.575,2009-03-09
2009-03-09,2661.954,2692.748,2528.605,2536.01,5060505200.0,36123351397.0,2653.469,2009-03-10
2009-03-10,2505.93,2601.5,2498.249,2601.417,3574068900.0,24646290505.0,2536.01,2009-03-11
2009-03-11,2646.61,2655.216,2574.999,2587.371,4386897600.0,31050012221.0,2601.417,2009-03-12
2009-03-12,2572.389,2604.785,2507.233,2597.232,3826516200.0,26997572642.0,2587.371,2009-03-13
2009-03-13,2606.879,2625.61,2564.151,2569.629,3603512600.0,26094441136.0,2597.232,2009-03-16
2009-03-16,2563.022,2604.002,2539.912,2603.058,3129485300.0,22066728689.0,2569.629,2009-03-17
2009-03-17,2608.228,2708.351,2594.122,2699.594,5424979900.0,39274477045.0,2603.058,2009-03-18
2009-03-18,2711.166,2778.148,2707.792,2734.547,6832836700.0,49738302974.0,2699.594,2009-03-19
2009-03-19,2737.375,2797.155,2733.701,2797.155,6584960000.0,48946589711.0,2734.547,2009-03-20
2009-03-20,2799.794,2802.712,2731.708,2784.106,6433374800.0,48491295623.0,2797.155,2009-03-23
2009-03-23,2784.889,2846.632,2779.702,2843.879,7075225600.0,55202986438.0,2784.106,2009-03-24
2009-03-24,2871.44,2877.452,2835.198,2865.333,7237215100.0,56429650646.0,2843.879,2009-03-25
2009-03-25,2849.916,2873.133,2785.553,2785.664,6492544400.0,49097240474.0,2865.333,2009-03-26
2009-03-26,2784.891,2853.506,2746.795,2853.411,5707036500.0,43450426565.0,2785.664,2009-03-27
2009-03-27,2871.391,2894.513,2852.927,2877.88,6967899300.0,54233559985.0,2853.411,2009-03-30
2009-03-30,2880.534,2904.591,2866.863,2883.214,5737614800.0,44630595705.0,2877.88,2009-03-31
2009-03-31,2825.931,2914.202,2808.605,2914.128,5966752200.0,46324446151.0,2883.214,2009-04-01
2009-04-01,2924.393,2978.096,2924.31,2962.839,7632927000.0,59892528633.0,2914.128,2009-04-02
2009-04-02,2972.739,2996.387,2952.762,2965.735,7637607700.0,60820104414.0,2962.839,2009-04-03
2009-04-03,2983.219,2990.066,2909.828,2934.253,6673960000.0,53780554243.0,2965.735,2009-04-07
2009-04-07,2941.389,2968.525,2925.744,2968.519,5302473400.0,42619367501.0,2934.253,2009-04-08
2009-04-08,2959.809,2969.814,2867.168,2867.168,6157879700.0,48390870285.0,2968.519,2009-04-09
2009-04-09,2862.107,2915.073,2838.627,2915.024,4987113600.0,39259889046.0,2867.168,2009-04-10
2009-04-10,2932.013,3012.25,2921.613,3009.376,7207994000.0,58445924497.0,2915.024,2009-04-13
2009-04-13,3030.701,3055.649,3019.157,3050.372,7799488500.0,63427183968.0,3009.376,2009-04-14
2009-04-14,3047.771,3102.785,3031.589,3099.429,7693697600.0,63983007697.0,3050.372,2009-04-15
2009-04-15,3084.043,3143.821,3055.253,3143.821,8377547100.0,70090825673.0,3099.429,2009-04-16
2009-04-16,3151.003,3182.579,3097.536,3159.26,8666548000.0,71982010654.0,3143.821,2009-04-17
2009-04-17,3152.36,3171.861,3083.64,3119.419,7686481200.0,64153355265.0,3159.26,2009-04-20
2009-04-20,3111.474,3205.884,3109.896,3205.884,7352907100.0,60484825137.0,3119.419,2009-04-21
2009-04-21,3173.533,3225.106,3142.119,3205.076,7986817800.0,64569546380.0,3205.884,2009-04-22
2009-04-22,3219.339,3235.449,3021.413,3042.638,8605184300.0,70079571318.0,3205.076,2009-04-23
2009-04-23,3013.086,3080.254,2978.653,3059.709,5531876100.0,44693516154.0,3042.638,2009-04-24
2009-04-24,3070.352,3082.5,3034.448,3036.761,5248337500.0,43044315736.0,3059.709,2009-04-27
2009-04-27,3034.238,3042.797,2903.3,2916.114,5313056700.0,42036180745.0,3036.761,2009-04-28
2009-04-28,2900.089,2959.952,2897.803,2959.952,4436508500.0,36611427350.0,2916.114,2009-04-29
2009-04-29,2963.206,3043.407,2954.855,3040.04,5619987500.0,46072693383.0,2959.952,2009-04-30
2009-04-30,3051.14,3096.762,3040.749,3086.217,6232040100.0,51201102237.0,3040.04,2009-05-04
2009-05-04,3096.389,3190.266,3096.389,3190.254,6919201000.0,57233986709.0,3086.217,2009-05-05
2009-05-05,3208.273,3234.133,3183.388,3220.615,7295732500.0,61104211297.0,3190.254,2009-05-06
2009-05-06,3215.6,3264.579,3204.307,3264.579,7298700200.0,62139528385.0,3220.615,2009-05-07
2009-05-07,3278.985,3285.772,3177.949,3242.626,8137389900.0,69303825133.0,3264.579,2009-05-08
2009-05-08,3227.217,3274.572,3196.786,3257.588,7786254800.0,63375192115.0,3242.626,2009-05-11
2009-05-11,3269.022,3275.118,3134.44,3134.573,7906633500.0,63792589396.0,3257.588,2009-05-12
2009-05-12,3105.859,3212.176,3101.316,3212.139,5082709000.0,41206380472.0,3134.573,2009-05-13
2009-05-13,3215.968,3247.843,3201.025,3234.151,6144825200.0,49842039078.0,3212.139,2009-05-14
2009-05-14,3211.21,3256.529,3200.113,3246.557,5912391500.0,48007411979.0,3234.151,2009-05-15
2009-05-15,3255.449,3285.446,3238.675,3270.738,5894569800.0,48465220423.0,3246.557,2009-05-18
2009-05-18,3265.005,3297.539,3211.388,3295.651,5631385600.0,46772299583.0,3270.738,2009-05-19
2009-05-19,3313.908,3338.252,3302.754,3325.531,7139058300.0,60721176704.0,3295.651,2009-05-20
2009-05-20,3328.121,3343.659,3302.743,3306.474,7000282600.0,58970946249.0,3325.531,2009-05-21
2009-05-21,3288.24,3309.316,3225.548,3247.475,7006288300.0,58565547467.0,3306.474,2009-05-22
2009-05-22,3235.413,3283.502,3227.189,3254.534,4963797900.0,42179218806.0,3247.475,2009-05-25
2009-05-25,3176.158,3277.685,3152.543,3271.501,5660734200.0,48546112496.0,3254.534,2009-05-26
2009-05-26,3274.63,3319.12,3271.906,3274.849,6107910400.0,54668798254.0,3271.501,2009-05-27
2009-05-27,3287.989,3300.223,3241.219,3276.748,5049246700.0,43419589368.0,3274.849,2009-06-01
2009-06-01,3302.004,3335.069,3296.116,3332.337,5643238700.0,49070392572.0,3276.748,2009-06-02
2009-06-02,3346.072,3366.736,3333.459,3353.922,6442180600.0,57437786578.0,3332.337,2009-06-03
2009-06-03,3351.778,3380.359,3346.968,3380.188,6517747500.0,58096239914.0,3353.922,2009-06-04
2009-06-04,3373.381,3384.36,3321.272,3375.873,6513105900.0,57924202294.0,3380.188,2009-06-05
2009-06-05,3379.92,3393.077,3352.628,3355.778,5816471500.0,51543448301.0,3375.873,2009-06-08
2009-06-08,3355.911,3380.714,3321.765,3350.238,5272072400.0,47467261930.0,3355.778,2009-06-09
2009-06-09,3347.856,3366.911,3282.0,3366.911,5632299400.0,48034536075.0,3350.238,2009-06-10
2009-06-10,3373.029,3403.281,3363.883,3403.208,6120367600.0,51214797853.0,3366.911,2009-06-11
2009-06-11,3399.551,3422.131,3363.973,3382.997,6096411200.0,51232496633.0,3403.208,2009-06-12
2009-06-12,3376.595,3391.374,3281.248,3309.587,5553930700.0,47444324465.0,3382.997,2009-06-15
2009-06-15,3303.739,3356.714,3296.579,3356.714,4094414500.0,34958700221.0,3309.587,2009-06-16
2009-06-16,3330.628,3357.441,3317.829,3349.35,4079970300.0,35431874726.0,3356.714,2009-06-17
2009-06-17,3346.653,3406.913,3334.168,3403.962,4898256700.0,41820824957.0,3349.35,2009-06-18
2009-06-18,3410.629,3432.09,3406.326,3431.281,5963087100.0,52809180252.0,3403.962,2009-06-19
2009-06-19,3433.201,3448.842,3415.751,3434.055,6473725100.0,56530019401.0,3431.281,2009-06-22
2009-06-22,3451.866,3454.895,3393.324,3405.13,5753125900.0,49661979365.0,3434.055,2009-06-23
2009-06-23,3365.241,3421.237,3353.025,3392.112,4905319700.0,41856428791.0,3405.13,2009-06-24
2009-06-24,3394.77,3431.444,3384.476,3431.444,4976474900.0,43397162184.0,3392.112,2009-06-25
2009-06-25,3435.002,3441.582,3411.527,3427.473,5137264500.0,44201454809.0,3431.444,2009-06-26
2009-06-26,3433.725,3453.614,3419.369,3448.461,5012471800.0,44240557675.0,3427.473,2009-06-29
2009-06-29,3451.778,3484.231,3444.979,3476.788,5934657600.0,52383611635.0,3448.461,2009-06-30
2009-06-30,3483.578,3484.944,3439.768,3452.263,5349181600.0,47235004980.0,3476.788,2009-07-01
2009-07-01,3446.446,3503.754,3444.47,3503.754,6084860100.0,55239860941.0,3452.263,2009-07-02
2009-07-02,3516.309,3540.641,3500.891,3540.509,7183765200.0,65457124837.0,3503.754,2009-07-03
2009-07-03,3519.695,3584.858,3507.178,3584.858,7513046300.0,69740531204.0,3540.509,2009-07-06
2009-07-06,3593.624,3601.912,3557.667,3592.64,7451406500.0,70797470967.0,3584.858,2009-07-07
2009-07-07,3588.669,3616.166,3563.273,3589.187,7132237900.0,65799669147.0,3592.64,2009-07-08
2009-07-08,3567.591,3640.337,3560.11,3633.433,6014804100.0,56294034230.0,3589.187,2009-07-09
2009-07-09,3637.388,3701.79,3631.297,3701.79,7523964700.0,72900659346.0,3633.433,2009-07-10
2009-07-10,3706.56,3747.122,3697.98,3719.97,7785624900.0,74303351573.0,3701.79,2009-07-13
2009-07-13,3711.447,3782.109,3705.433,3754.344,7567251600.0,73043441518.0,3719.97,2009-07-14
2009-07-14,3762.319,3813.876,3762.319,3813.876,7436959400.0,71842671765.0,3754.344,2009-07-15
2009-07-15,3824.326,3850.962,3820.242,3848.632,8436083500.0,82599123419.0,3813.876,2009-07-16
2009-07-16,3860.68,3873.333,3821.242,3829.207,8434861800.0,84405704814.0,3848.632,2009-07-17
2009-07-17,3827.252,3862.288,3809.498,3852.863,7608516800.0,76006659794.0,3829.207,2009-07-20
2009-07-20,3863.472,3919.448,3855.774,3919.426,9016103900.0,92728442708.0,3852.863,2009-07-21
2009-07-21,3922.109,3922.571,3814.922,3824.288,8937103500.0,90115333385.0,3919.426,2009-07-22
2009-07-22,3817.865,3894.694,3817.865,3894.563,7717383500.0,79176385388.0,3824.288,2009-07-23
2009-07-23,3900.015,3933.113,3892.651,3933.113,7661439900.0,77959608431.0,3894.563,2009-07-24
2009-07-24,3945.237,3952.317,3831.396,3907.967,8262575600.0,84419752596.0,3933.113,2009-07-27
2009-07-27,3918.267,3972.668,3914.317,3972.644,7928386600.0,84329127787.0,3907.967,2009-07-28
2009-07-28,3974.006,4023.013,3936.205,4022.91,8828133600.0,92018596162.0,3972.644,2009-07-29
2009-07-29,4013.033,4019.195,3678.888,3764.64,9463768400.0,94818134515.0,4022.91,2009-07-30
2009-07-30,3773.148,3830.351,3670.905,3803.124,6983696700.0,69297629393.0,3764.64,2009-07-31
2009-07-31,3826.193,3933.37,3816.471,3928.584,7525916700.0,76812843931.0,3803.124,2009-08-03
2009-08-03,3944.697,4020.625,3928.927,4020.266,8510728000.0,87743316310.0,3928.584,2009-08-04
2009-08-04,4024.681,4071.129,3975.507,4069.346,9365029700.0,98052184307.0,4020.266,2009-08-05
2009-08-05,4065.426,4099.527,3993.107,4069.338,8879334900.0,94016657135.0,4069.346,2009-08-06
2009-08-06,4040.222,4093.701,3946.59,4015.421,7872967200.0,84495679177.0,4069.338,2009-08-07
2009-08-07,4008.225,4036.204,3875.756,3893.125,6669500800.0,71025079991.0,4015.421,2009-08-10
2009-08-10,3935.045,3970.177,3857.5,3933.047,5381069200.0,57236081881.0,3893.125,2009-08-11
2009-08-11,3946.151,3964.422,3900.058,3953.293,4464043500.0,47678940455.0,3933.047,2009-08-12
2009-08-12,3944.344,3944.344,3762.236,3770.137,5383301800.0,55199682634.0,3953.293,2009-08-13
2009-08-13,3772.668,3800.529,3705.368,3778.14,4270992500.0,43660013555.0,3770.137,2009-08-14
2009-08-14,3780.394,3789.754,3609.658,3609.698,5072646400.0,50461646276.0,3778.14,2009-08-17
2009-08-17,3558.321,3571.817,3356.201,3358.103,4821366700.0,45055756542.0,3609.698,2009-08-18
2009-08-18,3326.866,3436.479,3310.898,3424.775,3812622600.0,34735016054.0,3358.103,2009-08-19
2009-08-19,3427.099,3436.952,3215.547,3247.526,4390591800.0,39910161331.0,3424.775,2009-08-20
2009-08-20,3247.209,3378.807,3239.825,3374.351,4296083700.0,39189781068.0,3247.526,2009-08-21
2009-08-21,3366.461,3469.067,3344.309,3468.042,5158048800.0,48523629526.0,3374.351,2009-08-24
2009-08-24,3472.493,3556.712,3449.221,3541.804,5460754900.0,53333730326.0,3468.042,2009-08-25
2009-08-25,3523.815,3523.815,3384.445,3485.924,5982545200.0,57938441896.0,3541.804,2009-08-26
2009-08-26,3466.215,3622.666,3444.816,3595.115,5966770200.0,58697217358.0,3485.924,2009-08-27
2009-08-27,3585.368,3662.473,3557.766,3629.513,6542605700.0,62666472301.0,3595.115,2009-08-28
2009-08-28,3615.075,3627.366,3512.432,3531.41,4827620600.0,45945183890.0,3629.513,2009-08-31
2009-08-31,3477.116,3477.116,3276.108,3277.997,4731422800.0,43255410397.0,3531.41,2009-09-01
2009-09-01,3242.929,3319.717,3207.268,3245.274,3739287600.0,33234621981.0,3277.997,2009-09-02
2009-09-02,3229.021,3279.098,3195.852,3265.074,3105849800.0,26998810400.0,3245.274,2009-09-03
2009-09-03,3266.18,3437.159,3262.967,3427.442,4794651300.0,43515606419.0,3265.074,2009-09-04
2009-09-04,3422.954,3509.282,3408.083,3489.063,5383360500.0,50781322255.0,3427.442,2009-09-07
2009-09-07,3503.003,3564.65,3487.493,3527.254,5832011700.0,56322210380.0,3489.063,2009-09-08
2009-09-08,3505.443,3592.806,3473.181,3592.806,5578516600.0,55980453409.0,3527.254,2009-09-09
2009-09-09,3598.014,3616.254,3556.314,3613.41,5587916100.0,56137109537.0,3592.806,2009-09-10
2009-09-10,3598.266,3624.756,3558.616,3581.683,4919302300.0,48294075772.0,3613.41,2009-09-11
2009-09-11,3567.62,3659.439,3565.868,3641.816,5352228700.0,52031226521.0,3581.683,2009-09-14
2009-09-14,3653.469,3744.834,3652.577,3736.576,6999641200.0,69266897945.0,3641.816,2009-09-15
2009-09-15,3742.445,3791.841,3718.881,3775.213,7136290900.0,70906100685.0,3736.576,2009-09-16
2009-09-16,3764.567,3808.895,3706.297,3781.064,7223743900.0,71506327436.0,3775.213,2009-09-17
2009-09-17,3785.245,3881.849,3785.245,3868.667,7766327500.0,76549294919.0,3781.064,2009-09-18
2009-09-18,3879.099,3892.17,3707.022,3739.732,8051587800.0,79292552224.0,3868.667,2009-09-21
2009-09-21,3704.171,3805.037,3637.501,3804.331,6109442000.0,61331331199.0,3739.732,2009-09-22
2009-09-22,3793.79,3834.725,3708.199,3708.199,5719297700.0,59072443427.0,3804.331,2009-09-23
2009-09-23,3693.032,3733.694,3572.628,3595.706,4993506900.0,49543781140.0,3708.199,2009-09-24
2009-09-24,3572.481,3620.386,3477.406,3568.669,4411822400.0,42844101016.0,3595.706,2009-09-25
2009-09-25,3555.468,3583.602,3516.359,3536.811,3315150200.0,32026962179.0,3568.669,2009-09-28
2009-09-28,3546.341,3581.976,3418.456,3434.655,3228769200.0,30785905298.0,3536.811,2009-09-29
2009-09-29,3430.289,3449.173,3306.384,3372.074,3263922600.0,29436875152.0,3434.655,2009-09-30
2009-09-30,3396.927,3444.768,3396.561,3400.623,2886389500.0,26692996825.0,3372.074,2009-10-09
2009-10-09,3456.082,3576.636,3454.796,3576.444,3643693100.0,34965908475.0,3400.623,2009-10-12
2009-10-12,3586.041,3629.578,3555.945,3597.863,3919970700.0,38786307553.0,3576.444,2009-10-13
2009-10-13,3591.615,3659.081,3583.85,3659.081,3793228800.0,37251298683.0,3597.863,2009-10-14
2009-10-14,3668.372,3729.942,3667.506,3692.648,5225603000.0,52651504840.0,3659.081,2009-10-15
2009-10-15,3711.101,3733.276,3677.135,3704.404,4425295300.0,44230878359.0,3692.648,2009-10-16
2009-10-16,3712.918,3725.321,3654.696,3716.897,4291635200.0,43612066520.0,3704.404,2009-10-19
2009-10-19,3719.532,3808.181,3714.485,3808.181,5659440200.0,57865502154.0,3716.897,2009-10-20
2009-10-20,3827.626,3865.832,3811.786,3865.832,6772508600.0,71454000459.0,3808.181,2009-10-21
2009-10-21,3859.512,3887.889,3836.876,3839.947,6547195600.0,66974108089.0,3865.832,2009-10-22
2009-10-22,3827.181,3880.294,3815.166,3855.768,5675228300.0,57097318192.0,3839.947,2009-10-23
2009-10-23,3858.449,3926.192,3858.449,3908.435,6944006800.0,69326922727.0,3855.768,2009-10-26
2009-10-26,3914.608,3925.422,3869.149,3911.653,5806183500.0,59082514547.0,3908.435,2009-10-27
2009-10-27,3884.564,3887.437,3807.976,3807.976,5762283900.0,59977841009.0,3911.653,2009-10-28
2009-10-28,3794.993,3846.415,3763.173,3846.415,5000961600.0,52176565091.0,3807.976,2009-10-29
2009-10-29,3786.725,3814.915,3761.785,3777.505,4790887100.0,51083859019.0,3846.415,2009-10-30
2009-10-30,3823.8,3872.23,3799.662,3827.683,5174836800.0,55612624319.0,3777.505,2009-11-02
2009-11-02,3754.943,3955.783,3738.696,3955.783,6595070200.0,70113134428.0,3827.683,2009-11-03
2009-11-03,3970.452,4053.212,3967.003,4053.212,8259001800.0,88498444300.0,3955.783,2009-11-04
2009-11-04,4057.024,4091.993,4040.324,4083.482,7791215800.0,84245285191.0,4053.212,2009-11-05
2009-11-05,4082.874,4134.847,4068.94,4125.781,7088694500.0,73844938740.0,4083.482,2009-11-06
2009-11-06,4147.832,4175.5,4130.69,4145.137,8394569500.0,86991528667.0,4125.781,2009-11-09
2009-11-09,4148.431,4176.433,4120.391,4176.188,6832455400.0,71823996262.0,4145.137,2009-11-10
2009-11-10,4193.656,4211.148,4176.131,4182.77,6980258400.0,74730896305.0,4176.188,2009-11-11
2009-11-11,4172.664,4209.253,4149.287,4199.549,6278380300.0,66205122286.0,4182.77,2009-11-12
2009-11-12,4203.618,4251.611,4197.697,4213.245,6682543700.0,70704987470.0,4199.549,2009-11-13
2009-11-13,4200.666,4267.008,4166.142,4267.008,6330928500.0,69037907972.0,4213.245,2009-11-16
2009-11-16,4295.723,4366.852,4295.723,4364.973,8837484800.0,99027620073.0,4267.008,2009-11-17
2009-11-17,4381.99,4400.394,4341.778,4387.552,7886137800.0,87869927121.0,4364.973,2009-11-18
2009-11-18,4386.132,4413.624,4363.882,4406.779,7777146100.0,85515804793.0,4387.552,2009-11-19
2009-11-19,4412.098,4476.138,4400.753,4476.138,8605622500.0,93593940758.0,4406.779,2009-11-20
2009-11-20,4462.577,4541.274,4443.135,4508.293,8827120300.0,96484181155.0,4476.138,2009-11-23
2009-11-23,4516.278,4592.007,4513.561,4591.339,8283718000.0,94245231224.0,4508.293,2009-11-24
2009-11-24,4607.034,4611.888,4328.436,4347.657,11608682400.0,131848806525.0,4591.339,2009-11-25
2009-11-25,4333.701,4512.677,4317.849,4512.08,8759604700.0,97082603745.0,4347.657,2009-11-26
2009-11-26,4519.132,4541.945,4304.153,4328.408,10372926200.0,115217581168.0,4512.08,2009-11-27
2009-11-27,4262.567,4355.231,4187.585,4215.338,7082962800.0,75810303259.0,4328.408,2009-11-30
2009-11-30,4251.955,4405.693,4251.955,4405.328,6293950500.0,69591307407.0,4215.338,2009-12-01
2009-12-01,4405.731,4525.649,4386.826,4525.288,7608966500.0,84582733937.0,4405.328,2009-12-02
2009-12-02,4547.98,4605.878,4534.45,4591.384,8762787600.0,96857705813.0,4525.288,2009-12-03
2009-12-03,4582.261,4625.636,4555.473,4621.941,7904182200.0,88680044087.0,4591.384,2009-12-04
2009-12-04,4614.683,4651.148,4403.136,4506.082,9398535700.0,104837427913.0,4621.941,2009-12-07
2009-12-07,4508.626,4581.578,4503.494,4581.242,6049309800.0,68533289382.0,4506.082,2009-12-08
2009-12-08,4584.16,4598.095,4520.924,4571.764,6640363700.0,74211406782.0,4581.242,2009-12-09
2009-12-09,4524.624,4566.237,4474.096,4498.152,5535167100.0,61247632898.0,4571.764,2009-12-10
2009-12-10,4517.704,4553.819,4485.821,4536.557,4541781800.0,51457524409.0,4498.152,2009-12-11
2009-12-11,4546.61,4576.217,4517.528,4534.763,4711364600.0,53229806991.0,4536.557,2009-12-14
2009-12-14,4533.364,4533.797,4417.726,4513.594,4609314400.0,51741648040.0,4534.763,2009-12-15
2009-12-15,4507.158,4545.354,4492.24,4523.493,4658103400.0,53573939096.0,4513.594,2009-12-16
2009-12-16,4509.822,4543.097,4491.02,4506.039,4341789200.0,49886431663.0,4523.493,2009-12-17
2009-12-17,4506.367,4518.944,4362.838,4364.926,4492709600.0,51403036914.0,4506.039,2009-12-18
2009-12-18,4318.065,4318.987,4194.965,4203.48,4298715200.0,47125711072.0,4364.926,2009-12-21
2009-12-21,4195.117,4257.017,4185.109,4256.389,3209971900.0,35444566541.0,4203.48,2009-12-22
2009-12-22,4260.744,4263.337,4124.08,4136.822,3684896700.0,40966914754.0,4256.389,2009-12-23
2009-12-23,4132.155,4210.665,4129.892,4210.173,3288884800.0,36921147988.0,4136.822,2009-12-24
2009-12-24,4213.821,4350.525,4209.975,4345.296,4436008000.0,50554403042.0,4210.173,2009-12-25
2009-12-25,4342.35,4398.458,4324.855,4376.193,4272454000.0,48524138882.0,4345.296,2009-12-28
2009-12-28,4388.778,4447.757,4388.274,4447.205,4374973600.0,50027432219.0,4376.193,2009-12-29
2009-12-29,4451.928,4465.461,4393.902,4463.604,4527214500.0,52114946742.0,4447.205,2009-12-30
2009-12-30,4459.723,4470.308,4408.384,4446.067,4808960400.0,57155642238.0,4463.604,2009-12-31
2009-12-31,4444.248,4487.451,4432.289,4485.255,4529280000.0,54875089597.0,4446.067,2010-01-04
2010-01-04,4508.93,4542.71,4487.365,4510.527,5125673400.0,62671851458.0,4485.255,2010-01-05
2010-01-05,4513.403,4558.21,4480.188,4557.475,5704074500.0,68443129593.0,4510.527,2010-01-06
2010-01-06,4553.369,4595.102,4538.719,4550.279,5787597900.0,69618450892.0,4557.475,2010-01-07
2010-01-07,4540.009,4554.932,4436.767,4459.155,5787344000.0,68761437809.0,4550.279,2010-01-08
2010-01-08,4439.206,4514.719,4426.235,4514.452,4657364600.0,54897796700.0,4459.155,2010-01-11
2010-01-11,4549.318,4558.461,4502.994,4542.949,5708973200.0,70066392656.0,4514.452,2010-01-12
2010-01-12,4535.304,4640.353,4524.675,4639.632,6206168900.0,76271745524.0,4542.949,2010-01-13
2010-01-13,4544.429,4650.059,4526.838,4591.024,6789880700.0,83458600355.0,4639.632,2010-01-14
2010-01-14,4598.405,4714.873,4598.405,4714.1,6791848300.0,84561287696.0,4591.024,2010-01-15
2010-01-15,4720.217,4753.189,4712.624,4747.648,5851337200.0,73076043319.0,4714.1,2010-01-18
2010-01-18,4744.325,4829.361,4738.911,4829.062,6328435700.0,78211370140.0,4747.648,2010-01-19
2010-01-19,4835.827,4852.325,4791.99,4830.016,6615494400.0,80838046644.0,4829.062,2010-01-20
2010-01-20,4830.421,4831.701,4635.669,4651.074,7808653700.0,94323889250.0,4830.016,2010-01-21
2010-01-21,4646.622,4696.161,4611.76,4667.209,5093667600.0,61486439798.0,4651.074,2010-01-22
2010-01-22,4613.193,4633.394,4453.69,4537.88,6018718300.0,69988890425.0,4667.209,2010-01-25
2010-01-25,4515.131,4542.786,4477.187,4481.16,4139508300.0,49671090279.0,4537.88,2010-01-26
2010-01-26,4467.521,4492.645,4254.323,4294.383,4152028200.0,47467846100.0,4481.16,2010-01-27
2010-01-27,4290.736,4344.132,4229.517,4267.113,3292415200.0,37930581719.0,4294.383,2010-01-28
2010-01-28,4266.056,4340.409,4249.771,4336.381,3212733000.0,37413687580.0,4267.113,2010-01-29
2010-01-29,4316.237,4418.402,4298.654,4374.649,3988806500.0,46920870245.0,4336.381,2010-02-01
2010-02-01,4366.489,4372.572,4269.33,4331.366,4309502900.0,50119156209.0,4374.649,2010-02-02
2010-02-02,4344.037,4388.351,4296.883,4301.768,3853250500.0,45419432144.0,4331.366,2010-02-03
2010-02-03,4299.966,4363.668,4160.352,4363.079,4852667900.0,55363883385.0,4301.768,2010-02-04
2010-02-04,4342.68,4445.754,4316.813,4408.441,5187378200.0,60009178101.0,4363.079,2010-02-05
2010-02-05,4312.549,4382.344,4270.71,4311.293,4967040500.0,57329452739.0,4408.441,2010-02-08
2010-02-08,4299.251,4330.204,4279.662,4310.894,3194607600.0,36140917706.0,4311.293,2010-02-09
2010-02-09,4300.32,4334.343,4284.517,4311.891,2989657900.0,33051109745.0,4310.894,2010-02-10
2010-02-10,4333.854,4366.495,4326.019,4366.25,2589719600.0,30362057461.0,4311.891,2010-02-11
2010-02-11,4367.721,4385.197,4352.114,4356.517,2448541000.0,28560427556.0,4366.25,2010-02-12
2010-02-12,4365.619,4418.539,4365.477,4416.219,2451137900.0,29321018550.0,4356.517,2010-02-22
2010-02-22,4412.553,4457.223,4401.057,4419.547,3146942600.0,36942577664.0,4416.219,2010-02-23
2010-02-23,4414.055,4459.726,4352.442,4459.155,3884211000.0,44895645491.0,4419.547,2010-02-24
2010-02-24,4438.395,4556.723,4419.452,4556.281,4802456800.0,55266251401.0,4459.155,2010-02-25
2010-02-25,4565.744,4632.97,4564.024,4629.965,5551941000.0,65857348240.0,4556.281,2010-02-26
2010-02-26,4618.639,4656.927,4602.016,4634.671,4953052200.0,58905069146.0,4629.965,2010-03-01
2010-03-01,4635.953,4692.833,4635.953,4686.266,5386243700.0,63522641661.0,4634.671,2010-03-02
2010-03-02,4692.606,4705.16,4660.166,4690.293,5662886100.0,67693532034.0,4686.266,2010-03-03
2010-03-03,4690.436,4761.577,4680.311,4758.434,6357355100.0,76878302413.0,4690.293,2010-03-04
2010-03-04,4763.637,4780.016,4572.07,4586.523,6847070600.0,81551643706.0,4758.434,2010-03-05
2010-03-05,4590.886,4632.04,4550.096,4604.586,5237147600.0,58748521383.0,4586.523,2010-03-08
2010-03-08,4618.857,4665.061,4612.218,4654.583,4503946900.0,51555326555.0,4604.586,2010-03-09
2010-03-09,4653.062,4674.509,4607.864,4660.126,4721442900.0,54504639852.0,4654.583,2010-03-10
2010-03-10,4659.5,4674.064,4564.431,4598.994,4479955900.0,51947965691.0,4660.126,2010-03-11
2010-03-11,4594.501,4608.643,4519.026,4562.872,3756111800.0,43582882845.0,4598.994,2010-03-12
2010-03-12,4561.609,4575.996,4489.534,4492.861,3540021200.0,40963844068.0,4562.872,2010-03-15
2010-03-15,4485.875,4498.103,4426.189,4454.76,2992878000.0,35313782723.0,4492.861,2010-03-16
2010-03-16,4453.812,4492.04,4426.607,4491.465,2766447600.0,31934260836.0,4454.76,2010-03-17
2010-03-17,4500.427,4616.109,4500.255,4616.053,4436945300.0,52355111027.0,4491.465,2010-03-18
2010-03-18,4627.998,4653.681,4605.912,4630.953,4979134700.0,58490410433.0,4616.053,2010-03-19
2010-03-19,4632.05,4665.909,4609.013,4663.903,4641554600.0,54392696725.0,4630.953,2010-03-22
2010-03-22,4669.413,4695.082,4649.531,4690.198,4720032000.0,55746635882.0,4663.903,2010-03-23
2010-03-23,4690.273,4697.727,4642.975,4658.626,4704866700.0,56747738471.0,4690.198,2010-03-24
2010-03-24,4662.987,4692.318,4662.536,4683.065,4744276700.0,58070206071.0,4658.626,2010-03-25
