label,window_end,return_20,return_60,return_120,vol_20,vol_60,drawdown_60,range_20,gap_20,axis_mean_60,axis_std_60,slow_fast_mean_60,positive_sync_mean_60,negative_sync_mean_60,neutral_share_60,switch_rate_60
2026当前窗口,2026-08-24,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
历史相似1,2020-04-10,-0.8091509936453601,0.3392568774890635,1.0136381887972188,-0.016030848537256916,0.1625741381450209,0.5798283530540095,0.37539452972879883,0.6016038619426342,0.9939998700875815,0.1793170964256146,0.9516927946564383,0.824644960436951,-0.9861462128577384,0.9952052096258092,-1.4341839775011456
历史相似2,2022-10-31,0.009282682541360303,-0.00474798353921104,0.9550139904907889,-1.1221513311637887,-2.1737497470126526,0.8054777881376362,-0.534940012099499,-0.03221287429687168,0.44343364072072244,-0.42895831071785295,0.05760788890814957,0.23193139512289263,-0.6044121949773233,0.5528917831254494,-0.9561226516674302
历史相似3,2024-02-06,-1.1296263140102323,-0.6007025714844629,-0.5777105639284226,0.9421757237101474,-1.3337206863383735,-0.12273648003572067,1.6334645759386182,-1.516590575429357,0.21514428079327014,-0.5978544075818119,-0.14444644737339773,0.05154031002730959,-0.22267817709690865,0.11057835662508958,0.4780613258337151
历史相似4,2022-06-02,1.0896917362803538,-0.33793983992593835,-0.40821477414947965,-1.4583177963157614,-0.5148691098628297,0.7870540262888873,-0.9644998471173757,-1.1272574665651225,0.28277051164833306,-0.34794794766061665,-1.4047790391528054,0.4638627902457849,-0.6044121949773233,0.8846268530007195,-1.4341839775011456
历史相似5,2024-07-11,-0.7638659391230512,0.11779600762922576,0.45739384014292744,-1.487556699595028,-2.3411231872518807,0.6975124428017232,-1.4486959843966936,-0.44050188763122294,0.028730036265932485,-0.44395104445664785,1.153437953472064,-0.18039108509558288,0.12724467262680447,0.33173506987526946,-0.4780613258337151
历史相似6,2018-11-08,0.28044043959670695,-0.23034136433317473,-1.201439618557842,-0.2784284250956234,-1.1105369724155338,0.2509801415542525,0.4876733925619725,-0.4004635842557024,0.6911333320283175,-0.9597278385907667,-0.21688741374396606,0.48963294525943957,-1.0179573810144396,1.8798320626265295,-1.9122453033348608
