series,run_id,state,start_date,end_date,year,phase,holding_days,segment_return,return_available,source_detail,zero_transfer_days,aligned_segment_return,is_directional
仅零段反转（0→-1/0→+1）,89,0,2020-01-14,2020-02-03,2020,Train,9,0.0,True,基础0；零段同日冲突置0,0,0.0,False
仅零段反转（0→-1/0→+1）,90,1,2020-02-04,2020-02-10,2020,Train,5,0.1320831577117262,True,0转+1持有,5,0.1320831577117262,True
仅零段反转（0→-1/0→+1）,91,0,2020-02-11,2020-02-14,2020,Train,4,0.0,True,基础0,0,0.0,False
仅零段反转（0→-1/0→+1）,92,-1,2020-02-17,2020-02-17,2020,Train,1,-0.0281196354705961,True,0转-1持有,1,-0.0281196354705961,True
仅零段反转（0→-1/0→+1）,93,0,2020-02-18,2020-02-18,2020,Train,1,0.0,True,零段同日冲突置0,0,0.0,False
仅零段反转（0→-1/0→+1）,94,1,2020-02-19,2020-02-28,2020,Train,8,-0.023555118953318202,True,基础+1,0,-0.023555118953318202,True
仅零段反转（0→-1/0→+1）,95,0,2020-03-02,2020-03-02,2020,Train,1,0.0,True,基础0,0,0.0,False
仅零段反转（0→-1/0→+1）,96,1,2020-03-03,2020-03-04,2020,Train,2,0.007010329894544899,True,0转+1持有,2,0.007010329894544899,True
仅零段反转（0→-1/0→+1）,97,0,2020-03-05,2020-03-13,2020,Train,7,0.0,True,零段同日冲突置0；基础0,0,0.0,False
仅零段反转（0→-1/0→+1）,98,-1,2020-03-16,2020-03-25,2020,Train,8,0.057072825377913194,True,基础-1,0,0.057072825377913194,True
仅零段反转（0→-1/0→+1）,99,1,2020-03-26,2020-03-31,2020,Train,4,-0.02907105839249909,True,0转+1持有,4,-0.02907105839249909,True
仅零段反转（0→-1/0→+1）,100,0,2020-04-01,2020-04-01,2020,Train,1,0.0,True,零段同日冲突置0,0,0.0,False
仅零段反转（0→-1/0→+1）,101,-1,2020-04-02,2020-04-02,2020,Train,1,-0.0289864860661006,True,0转-1持有,1,-0.0289864860661006,True
仅零段反转（0→-1/0→+1）,102,0,2020-04-03,2020-04-23,2020,Train,14,0.0,True,基础0,0,0.0,False
