date,close_generated,score_generated,predicted_generated,actual_extreme_generated,correct_generated,direction_correct_generated,o2o_bp_generated,signed_o2o_bp_generated,phase_generated,close_local,score_local,predicted_local,actual_extreme_local,correct_local,direction_correct_local,o2o_bp_local,signed_o2o_bp_local,phase_local,_merge,match_close,match_score,match_predicted,match_actual_extreme,match_correct,match_direction_correct,match_o2o_bp,match_signed_o2o_bp,match_phase,all_columns_match,row_status
2018-01-23,6354.9978,0.4737976141676926,0,0,0,0,52.73072430619141,52.73072430619141,development,6354.9978,0.4737976141676926,0,0,0,0,52.73072430619141,52.73072430619141,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-24,6394.2999,0.458629854399801,0,0,0,0,-19.88398163693672,-19.88398163693672,development,6394.2999,0.458629854399801,0,0,0,0,-19.88398163693672,-19.88398163693672,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-25,6382.7165,0.5193346408407339,0,0,0,0,17.15803069164412,17.15803069164412,development,6382.7165,0.5193346408407339,0,0,0,0,17.15803069164412,17.15803069164412,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-26,6383.6312,0.448987689018572,0,0,0,0,-131.06941518658434,-131.06941518658434,development,6383.6312,0.448987689018572,0,0,0,0,-131.06941518658434,-131.06941518658434,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-29,6309.8836,0.900770778704481,1,0,0,0,-37.462459224203435,-37.462459224203435,development,6309.8836,0.900770778704481,1,0,0,0,-37.462459224203435,-37.462459224203435,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-30,6313.442,0.4861910758815352,0,0,0,0,-154.10413980390115,-154.10413980390115,development,6313.442,0.4861910758815352,0,0,0,0,-154.10413980390115,-154.10413980390115,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-01-31,6189.3413,0.8649711455464464,1,0,0,0,-393.7541360626606,-393.7541360626606,development,6189.3413,0.8649711455464464,1,0,0,0,-393.7541360626606,-393.7541360626606,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-01,5984.7428,0.9275185732485672,1,0,0,0,-16.644885211410944,-16.644885211410944,development,5984.7428,0.9275185732485672,1,0,0,0,-16.644885211410944,-16.644885211410944,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-02,6004.8494,0.5161724984603258,0,0,0,0,-69.8263133043675,-69.8263133043675,development,6004.8494,0.5161724984603258,0,0,0,0,-69.8263133043675,-69.8263133043675,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-05,5998.2236,0.5429092548251215,0,0,0,0,-136.55416590820258,-136.55416590820258,development,5998.2236,0.5429092548251215,0,0,0,0,-136.55416590820258,-136.55416590820258,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-06,5704.2641,0.9026539744869676,1,0,0,0,-189.97599882190076,-189.97599882190076,development,5704.2641,0.9026539744869676,1,0,0,0,-189.97599882190076,-189.97599882190076,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-07,5711.3322,0.6509269267020744,0,0,0,0,-111.8487363443532,-111.8487363443532,development,5711.3322,0.6509269267020744,0,0,0,0,-111.8487363443532,-111.8487363443532,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-08,5766.4797,0.5253497593698777,0,0,0,0,-89.22115448860679,-89.22115448860679,development,5766.4797,0.5253497593698777,0,0,0,0,-89.22115448860679,-89.22115448860679,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-09,5554.8974,0.7513897327236682,0,1,0,0,267.7238072130317,267.7238072130317,development,5554.8974,0.7513897327236682,0,1,0,0,267.7238072130317,267.7238072130317,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-12,5699.0979,0.4846729951230173,0,0,0,0,18.734120761514372,18.734120761514372,development,5699.0979,0.4846729951230173,0,0,0,0,18.734120761514372,18.734120761514372,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-13,5736.9505,0.4878811558093782,0,0,0,0,102.86780794832583,102.86780794832583,development,5736.9505,0.4878811558093782,0,0,0,0,102.86780794832583,102.86780794832583,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-14,5754.8344,0.4715315942387825,0,0,0,0,132.33454738175388,132.33454738175388,development,5754.8344,0.4715315942387825,0,0,0,0,132.33454738175388,132.33454738175388,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-22,5875.7272,0.4575764467656764,0,0,0,0,82.86365116762396,82.86365116762396,development,5875.7272,0.4575764467656764,0,0,0,0,82.86365116762396,82.86365116762396,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-23,5897.6765,0.47154384152881,0,1,0,0,167.82878461819806,167.82878461819806,development,5897.6765,0.47154384152881,0,1,0,0,167.82878461819806,167.82878461819806,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-26,6029.6795,0.4460649371299507,0,0,0,0,-96.22738787900764,-96.22738787900764,development,6029.6795,0.4460649371299507,0,0,0,0,-96.22738787900764,-96.22738787900764,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-27,6010.5573,0.4893294644911649,0,0,0,0,32.610143434594896,32.610143434594896,development,6010.5573,0.4893294644911649,0,0,0,0,32.610143434594896,32.610143434594896,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-02-28,6023.677,0.4782103379855683,0,0,0,0,110.4283188893751,110.4283188893751,development,6023.677,0.4782103379855683,0,0,0,0,110.4283188893751,110.4283188893751,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-01,6090.2247,0.4240884209874269,0,0,0,0,21.816389309514683,21.816389309514683,development,6090.2247,0.4240884209874269,0,0,0,0,21.816389309514683,21.816389309514683,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-02,6056.3354,0.5454816350298883,0,0,0,0,17.613578952451192,17.613578952451192,development,6056.3354,0.5454816350298883,0,0,0,0,17.613578952451192,17.613578952451192,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-05,6064.0983,0.4992080463860134,0,0,0,0,93.09637727091368,93.09637727091368,development,6064.0983,0.4992080463860134,0,0,0,0,93.09637727091368,93.09637727091368,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-06,6145.5768,0.4164052113657421,0,0,0,0,-98.2654446606146,-98.2654446606146,development,6145.5768,0.4164052113657421,0,0,0,0,-98.2654446606146,-98.2654446606146,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-07,6086.4874,0.6752185959765645,0,0,0,0,94.59451805688744,94.59451805688744,development,6086.4874,0.6752185959765645,0,0,0,0,94.59451805688744,94.59451805688744,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-08,6131.5142,0.4220945367242752,0,1,0,0,162.59316724396288,162.59316724396288,development,6131.5142,0.4220945367242752,0,1,0,0,162.59316724396288,162.59316724396288,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-09,6206.9754,0.4360213385060713,0,0,0,0,88.25381639220086,88.25381639220086,development,6206.9754,0.4360213385060713,0,0,0,0,88.25381639220086,88.25381639220086,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-12,6295.7776,0.4119938490647986,0,0,0,0,-82.02644626731814,-82.02644626731814,development,6295.7776,0.4119938490647986,0,0,0,0,-82.02644626731814,-82.02644626731814,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-13,6254.1457,0.5162942749954995,0,0,0,0,-98.47035448641071,-98.47035448641071,development,6254.1457,0.5162942749954995,0,0,0,0,-98.47035448641071,-98.47035448641071,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-14,6189.317,0.7029365997736146,0,0,0,0,13.815329799689025,13.815329799689025,development,6189.317,0.7029365997736146,0,0,0,0,13.815329799689025,13.815329799689025,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-15,6180.1108,0.4849548081838865,0,0,0,0,-62.867828402746184,-62.867828402746184,development,6180.1108,0.4849548081838865,0,0,0,0,-62.867828402746184,-62.867828402746184,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-16,6146.3058,0.5309664359920817,0,0,0,0,-53.5854991111151,-53.5854991111151,development,6146.3058,0.5309664359920817,0,0,0,0,-53.5854991111151,-53.5854991111151,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2018-03-19,6153.8339,0.4938029394974859,0,0,0,0,118.67215638327043,118.67215638327043,development,6153.8339,0.4938029394974859,0,0,0,0,118.67215638327043,118.67215638327043,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
