date,close_generated,score_generated,predicted_generated,actual_extreme_generated,correct_generated,direction_correct_generated,o2o_bp_generated,signed_o2o_bp_generated,phase_generated,close_local,score_local,predicted_local,actual_extreme_local,correct_local,direction_correct_local,o2o_bp_local,signed_o2o_bp_local,phase_local,_merge,match_close,match_score,match_predicted,match_actual_extreme,match_correct,match_direction_correct,match_o2o_bp,match_signed_o2o_bp,match_phase,all_columns_match,row_status
2020-05-12,5512.464,0.601657040351197,0,0,0,0,31.268417717225105,-31.268417717225105,development,5512.464,0.601657040351197,0,0,0,0,31.268417717225105,-31.268417717225105,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-13,5536.2802,0.5762205134117829,0,0,0,0,-5.326059289125773,5.326059289125773,development,5536.2802,0.5762205134117829,0,0,0,0,-5.326059289125773,5.326059289125773,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-14,5487.107,0.5469238970633605,0,0,0,0,22.826802356248344,-22.826802356248344,development,5487.107,0.5469238970633605,0,0,0,0,22.826802356248344,-22.826802356248344,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-15,5507.9336,0.5474469726894718,0,0,0,0,-13.932256935630384,13.932256935630384,development,5507.9336,0.5474469726894718,0,0,0,0,-13.932256935630384,13.932256935630384,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-18,5478.8218,0.5220836044849149,0,0,0,0,54.42437482059192,-54.42437482059192,development,5478.8218,0.5220836044849149,0,0,0,0,54.42437482059192,-54.42437482059192,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-19,5547.8759,0.5125405980804696,0,0,0,0,-66.43770425558971,66.43770425558971,development,5547.8759,0.5125405980804696,0,0,0,0,-66.43770425558971,66.43770425558971,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-20,5489.7024,0.5152575741046955,0,0,0,0,-156.99472719248098,156.99472719248098,development,5489.7024,0.5152575741046955,0,0,0,0,-156.99472719248098,156.99472719248098,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-21,5426.1745,0.5331044258159339,0,1,0,0,-180.31630578603907,180.31630578603907,development,5426.1745,0.5331044258159339,0,1,0,0,-180.31630578603907,180.31630578603907,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-22,5328.2268,0.5646900108957649,0,0,0,0,32.20475353935326,-32.20475353935326,development,5328.2268,0.5646900108957649,0,0,0,0,32.20475353935326,-32.20475353935326,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-25,5316.6036,0.5975948316171682,0,0,0,0,159.97513476268654,-159.97513476268654,development,5316.6036,0.5975948316171682,0,0,0,0,159.97513476268654,-159.97513476268654,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-26,5420.2126,0.5751649633182904,0,0,0,0,-109.2578832415203,109.2578832415203,development,5420.2126,0.5751649633182904,0,0,0,0,-109.2578832415203,109.2578832415203,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-27,5369.4992,0.5697625631575685,0,0,0,0,-32.97507274839351,32.97507274839351,development,5369.4992,0.5697625631575685,0,0,0,0,-32.97507274839351,32.97507274839351,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-28,5361.167,0.5961562828718348,0,0,0,0,180.8060082909879,-180.8060082909879,development,5361.167,0.5961562828718348,0,0,0,0,180.8060082909879,-180.8060082909879,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-05-29,5406.3403,0.6079593408160839,0,0,0,0,273.70497559880744,-273.70497559880744,development,5406.3403,0.6079593408160839,0,0,0,0,273.70497559880744,-273.70497559880744,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-01,5569.48,0.5963501190135783,0,0,0,0,-20.83494590490065,20.83494590490065,development,5569.48,0.5963501190135783,0,0,0,0,-20.83494590490065,20.83494590490065,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-02,5566.4438,0.6048126755858687,0,0,0,0,10.107095634239728,-10.107095634239728,development,5566.4438,0.6048126755858687,0,0,0,0,10.107095634239728,-10.107095634239728,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-03,5572.3125,0.6023446581719947,0,0,0,0,-7.487997921760137,7.487997921760137,development,5572.3125,0.6023446581719947,0,0,0,0,-7.487997921760137,7.487997921760137,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-04,5576.7535,0.5944556521623899,0,0,0,0,59.472073777233625,-59.472073777233625,development,5576.7535,0.5944556521623899,0,0,0,0,59.472073777233625,-59.472073777233625,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-05,5585.4231,0.5405475802694949,0,0,0,0,-64.48714809065837,64.48714809065837,development,5585.4231,0.5405475802694949,0,0,0,0,-64.48714809065837,64.48714809065837,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-08,5575.3036,0.5023507087555636,0,0,0,0,52.87197893855789,-52.87197893855789,development,5575.3036,0.5023507087555636,0,0,0,0,52.87197893855789,-52.87197893855789,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-09,5610.3774,0.527945480444679,0,0,0,0,12.444094284507212,-12.444094284507212,development,5610.3774,0.527945480444679,0,0,0,0,12.444094284507212,-12.444094284507212,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-10,5615.2417,0.5324099819117557,0,1,0,0,-240.0163982711057,240.0163982711057,development,5615.2417,0.5324099819117557,0,1,0,0,-240.0163982711057,240.0163982711057,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-11,5589.1019,0.4689101083862799,0,0,0,0,222.6540813192068,-222.6540813192068,development,5589.1019,0.4689101083862799,0,0,0,0,222.6540813192068,-222.6540813192068,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-12,5591.4871,0.6027460529158238,0,0,0,0,48.83369671347948,-48.83369671347948,development,5591.4871,0.6027460529158238,0,0,0,0,48.83369671347948,-48.83369671347948,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-15,5590.6435,0.6049310880561107,0,0,0,0,133.89816210822804,-133.89816210822804,development,5590.6435,0.6049310880561107,0,0,0,0,133.89816210822804,-133.89816210822804,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-16,5695.3007,0.5733119511662145,0,0,0,0,51.40288736441568,-51.40288736441568,development,5695.3007,0.5733119511662145,0,0,0,0,51.40288736441568,-51.40288736441568,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-17,5735.4183,0.5497101872291617,0,0,0,0,-8.020695041855985,8.020695041855985,development,5735.4183,0.5497101872291617,0,0,0,0,-8.020695041855985,8.020695041855985,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-18,5734.403,0.5369515549646459,0,0,0,0,105.27591594356566,-105.27591594356566,development,5734.403,0.5369515549646459,0,0,0,0,105.27591594356566,-105.27591594356566,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-19,5787.1482,0.5280533303895666,0,0,0,0,-18.413686257745532,18.413686257745532,development,5787.1482,0.5280533303895666,0,0,0,0,-18.413686257745532,18.413686257745532,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-22,5784.0269,0.5335870714387914,0,0,0,0,43.95378425326779,-43.95378425326779,development,5784.0269,0.5335870714387914,0,0,0,0,43.95378425326779,-43.95378425326779,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-23,5804.343,0.4960188561203523,0,0,0,0,-58.67275948987505,58.67275948987505,development,5804.343,0.4960188561203523,0,0,0,0,-58.67275948987505,58.67275948987505,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-24,5789.0893,0.4872436402040544,0,0,0,0,27.0262570940627,-27.0262570940627,development,5789.0893,0.4872436402040544,0,0,0,0,27.0262570940627,-27.0262570940627,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-29,5762.4378,0.5062723286797529,0,0,0,0,163.16795216468006,-163.16795216468006,development,5762.4378,0.5062723286797529,0,0,0,0,163.16795216468006,-163.16795216468006,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-06-30,5864.4164,0.3986845370253482,0,0,0,0,-6.2142495420203225,6.2142495420203225,development,5864.4164,0.3986845370253482,0,0,0,0,-6.2142495420203225,6.2142495420203225,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-07-01,5881.8875,0.3781783171576743,0,0,0,0,185.53777772699175,-185.53777772699175,development,5881.8875,0.3781783171576743,0,0,0,0,185.53777772699175,-185.53777772699175,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-07-02,5975.2794,0.3900670491176458,0,0,0,0,176.8954495761088,-176.8954495761088,development,5975.2794,0.3900670491176458,0,0,0,0,176.8954495761088,-176.8954495761088,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-07-03,6051.5099,0.3928856410882037,0,0,0,0,446.7837292988386,-446.7837292988386,development,6051.5099,0.3928856410882037,0,0,0,0,446.7837292988386,-446.7837292988386,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-07-06,6299.8551,0.39264793398384,0,0,0,0,16.696100152733262,-16.696100152733262,development,6299.8551,0.39264793398384,0,0,0,0,16.696100152733262,-16.696100152733262,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
2020-07-07,6380.0276,0.3164814865279486,0,0,0,0,254.49235258470097,-254.49235258470097,development,6380.0276,0.3164814865279486,0,0,0,0,254.49235258470097,-254.49235258470097,development,both,True,True,True,True,True,True,True,True,True,True,MATCH
